LAUS_code,state_fips,county_fips,county_state,year,labor_force,employed,unemployed,unemployment_rate
CN5162000000000,51,620,"Franklin city, VA",2021,3481,3242,239,6.9
CN5163000000000,51,630,"Fredericksburg city, VA",2021,13853,13207,646,4.7
CN5164000000000,51,640,"Galax city, VA",2021,2813,2698,115,4.1
CN5165000000000,51,650,"Hampton city, VA",2021,62844,59278,3566,5.7
CN5166000000000,51,660,"Harrisonburg city, VA",2021,23996,23027,969,4.0
CN5167000000000,51,670,"Hopewell city, VA",2021,9361,8662,699,7.5
CN5167800000000,51,678,"Lexington city, VA",2021,2047,1946,101,4.9
CN5168000000000,51,680,"Lynchburg city, VA",2021,34699,32939,1760,5.1
CN5168300000000,51,683,"Manassas city, VA",2021,20983,20162,821,3.9
CN5168500000000,51,685,"Manassas Park city, VA",2021,9464,9104,360,3.8
CN5169000000000,51,690,"Martinsville city, VA",2021,5531,5115,416,7.5
CN5170000000000,51,700,"Newport News city, VA",2021,86364,81527,4837,5.6
CN5171000000000,51,710,"Norfolk city, VA",2021,107879,101694,6185,5.7
CN5172000000000,51,720,"Norton city, VA",2021,1604,1525,79,4.9
CN5173000000000,51,730,"Petersburg city, VA",2021,12529,11210,1319,10.5
CN5173500000000,51,735,"Poquoson city, VA",2021,6130,5960,170,2.8
CN5174000000000,51,740,"Portsmouth city, VA",2021,43482,40574,2908,6.7
CN5175000000000,51,750,"Radford city, VA",2021,8551,8204,347,4.1
CN5176000000000,51,760,"Richmond city, VA",2021,116270,109892,6378,5.5
CN5177000000000,51,770,"Roanoke city, VA",2021,47664,45355,2309,4.8
CN5177500000000,51,775,"Salem city, VA",2021,12390,11950,440,3.6
CN5179000000000,51,790,"Staunton city, VA",2021,11849,11397,452,3.8
CN5180000000000,51,800,"Suffolk city, VA",2021,44227,42283,1944,4.4
CN5181000000000,51,810,"Virginia Beach city, VA",2021,224179,215879,8300,3.7
CN5182000000000,51,820,"Waynesboro city, VA",2021,10298,9873,425,4.1
CN5183000000000,51,830,"Williamsburg city, VA",2021,6579,6259,320,4.9
CN5184000000000,51,840,"Winchester city, VA",2021,14437,13932,505,3.5
CN5300100000000,53,1,"Adams County, WA",2021,9611,9080,531,5.5
CN5300300000000,53,3,"Asotin County, WA",2021,10630,10235,395,3.7
CN5300500000000,53,5,"Benton County, WA",2021,104773,98915,5858,5.6
CN5300700000000,53,7,"Chelan County, WA",2021,44869,42496,2373,5.3
CN5300900000000,53,9,"Clallam County, WA",2021,29371,27460,1911,6.5
CN5301100000000,53,11,"Clark County, WA",2021,246019,232586,13433,5.5
CN5301300000000,53,13,"Columbia County, WA",2021,1813,1718,95,5.2
CN5301500000000,53,15,"Cowlitz County, WA",2021,48443,45358,3085,6.4
CN5301700000000,53,17,"Douglas County, WA",2021,21948,20745,1203,5.5
CN5301900000000,53,19,"Ferry County, WA",2021,2327,2121,206,8.9
CN5302100000000,53,21,"Franklin County, WA",2021,43835,40954,2881,6.6
CN5302300000000,53,23,"Garfield County, WA",2021,821,773,48,5.8
CN5302500000000,53,25,"Grant County, WA",2021,47490,44357,3133,6.6
CN5302700000000,53,27,"Grays Harbor County, WA",2021,29083,26828,2255,7.8
CN5302900000000,53,29,"Island County, WA",2021,36507,34466,2041,5.6
CN5303100000000,53,31,"Jefferson County, WA",2021,12802,12008,794,6.2
CN5303300000000,53,33,"King County, WA",2021,1278003,1223432,54571,4.3
CN5303500000000,53,35,"Kitsap County, WA",2021,128186,121720,6466,5.0
CN5303700000000,53,37,"Kittitas County, WA",2021,21787,20406,1381,6.3
CN5303900000000,53,39,"Klickitat County, WA",2021,10105,9495,610,6.0
CN5304100000000,53,41,"Lewis County, WA",2021,34798,32614,2184,6.3
CN5304300000000,53,43,"Lincoln County, WA",2021,4691,4462,229,4.9
CN5304500000000,53,45,"Mason County, WA",2021,25112,23362,1750,7.0
CN5304700000000,53,47,"Okanogan County, WA",2021,19538,18246,1292,6.6
CN5304900000000,53,49,"Pacific County, WA",2021,8569,7894,675,7.9
CN5305100000000,53,51,"Pend Oreille County, WA",2021,5138,4747,391,7.6
CN5305300000000,53,53,"Pierce County, WA",2021,448785,421606,27179,6.1
CN5305500000000,53,55,"San Juan County, WA",2021,8376,7959,417,5.0
CN5305700000000,53,57,"Skagit County, WA",2021,61981,58077,3904,6.3
CN5305900000000,53,59,"Skamania County, WA",2021,5511,5161,350,6.4
CN5306100000000,53,61,"Snohomish County, WA",2021,437145,415354,21791,5.0
CN5306300000000,53,63,"Spokane County, WA",2021,260902,246886,14016,5.4
CN5306500000000,53,65,"Stevens County, WA",2021,19010,17738,1272,6.7
CN5306700000000,53,67,"Thurston County, WA",2021,145252,137708,7544,5.2
CN5306900000000,53,69,"Wahkiakum County, WA",2021,1357,1267,90,6.6
CN5307100000000,53,71,"Walla Walla County, WA",2021,31593,30137,1456,4.6
CN5307300000000,53,73,"Whatcom County, WA",2021,113751,106929,6822,6.0
CN5307500000000,53,75,"Whitman County, WA",2021,22366,21370,996,4.5
CN5307700000000,53,77,"Yakima County, WA",2021,131217,122071,9146,7.0
CN5400100000000,54,1,"Barbour County, WV",2021,7165,6786,379,5.3
CN5400300000000,54,3,"Berkeley County, WV",2021,60140,57999,2141,3.6
CN5400500000000,54,5,"Boone County, WV",2021,7259,6818,441,6.1
CN5400700000000,54,7,"Braxton County, WV",2021,5097,4753,344,6.7
CN5400900000000,54,9,"Brooke County, WV",2021,9939,9336,603,6.1
CN5401100000000,54,11,"Cabell County, WV",2021,41419,39500,1919,4.6
CN5401300000000,54,13,"Calhoun County, WV",2021,2495,2237,258,10.3
CN5401500000000,54,15,"Clay County, WV",2021,3051,2815,236,7.7
CN5401700000000,54,17,"Doddridge County, WV",2021,3867,3708,159,4.1
CN5401900000000,54,19,"Fayette County, WV",2021,15981,14987,994,6.2
CN5402100000000,54,21,"Gilmer County, WV",2021,2321,2160,161,6.9
CN5402300000000,54,23,"Grant County, WV",2021,5994,5726,268,4.5
CN5402500000000,54,25,"Greenbrier County, WV",2021,15744,15043,701,4.5
CN5402700000000,54,27,"Hampshire County, WV",2021,11043,10670,373,3.4
CN5402900000000,54,29,"Hancock County, WV",2021,13098,12277,821,6.3
CN5403100000000,54,31,"Hardy County, WV",2021,5672,5393,279,4.9
CN5403300000000,54,33,"Harrison County, WV",2021,33767,32186,1581,4.7
CN5403500000000,54,35,"Jackson County, WV",2021,12040,11356,684,5.7
CN5403700000000,54,37,"Jefferson County, WV",2021,30391,29451,940,3.1
CN5403900000000,54,39,"Kanawha County, WV",2021,81818,77575,4243,5.2
CN5404100000000,54,41,"Lewis County, WV",2021,6196,5765,431,7.0
CN5404300000000,54,43,"Lincoln County, WV",2021,7086,6621,465,6.6
CN5404500000000,54,45,"Logan County, WV",2021,11111,10376,735,6.6
CN5404700000000,54,47,"McDowell County, WV",2021,4289,3936,353,8.2
CN5404900000000,54,49,"Marion County, WV",2021,25080,23773,1307,5.2
CN5405100000000,54,51,"Marshall County, WV",2021,13367,12532,835,6.2
CN5405300000000,54,53,"Mason County, WV",2021,10171,9609,562,5.5
CN5405500000000,54,55,"Mercer County, WV",2021,20622,19377,1245,6.0
CN5405700000000,54,57,"Mineral County, WV",2021,12215,11645,570,4.7
CN5405900000000,54,59,"Mingo County, WV",2021,6220,5663,557,9.0
CN5406100000000,54,61,"Monongalia County, WV",2021,55827,53636,2191,3.9
CN5406300000000,54,63,"Monroe County, WV",2021,6090,5869,221,3.6
CN5406500000000,54,65,"Morgan County, WV",2021,8532,8236,296,3.5
CN5406700000000,54,67,"Nicholas County, WV",2021,9085,8541,544,6.0
CN5406900000000,54,69,"Ohio County, WV",2021,20333,19292,1041,5.1
CN5407100000000,54,71,"Pendleton County, WV",2021,3763,3651,112,3.0
CN5407300000000,54,73,"Pleasants County, WV",2021,2696,2503,193,7.2
CN5407500000000,54,75,"Pocahontas County, WV",2021,3920,3724,196,5.0
CN5407700000000,54,77,"Preston County, WV",2021,15649,14943,706,4.5
CN5407900000000,54,79,"Putnam County, WV",2021,26881,25751,1130,4.2
CN5408100000000,54,81,"Raleigh County, WV",2021,30080,28502,1578,5.2
CN5408300000000,54,83,"Randolph County, WV",2021,12058,11386,672,5.6
CN5408500000000,54,85,"Ritchie County, WV",2021,4330,4089,241,5.6
CN5408700000000,54,87,"Roane County, WV",2021,5017,4592,425,8.5
CN5408900000000,54,89,"Summers County, WV",2021,4471,4261,210,4.7
CN5409100000000,54,91,"Taylor County, WV",2021,7848,7485,363,4.6
CN5409300000000,54,93,"Tucker County, WV",2021,3427,3243,184,5.4
CN5409500000000,54,95,"Tyler County, WV",2021,2980,2742,238,8.0
CN5409700000000,54,97,"Upshur County, WV",2021,9681,9080,601,6.2
CN5409900000000,54,99,"Wayne County, WV",2021,15573,14771,802,5.1
CN5410100000000,54,101,"Webster County, WV",2021,3241,3041,200,6.2
CN5410300000000,54,103,"Wetzel County, WV",2021,6698,6249,449,6.7
CN5410500000000,54,105,"Wirt County, WV",2021,2271,2098,173,7.6
CN5410700000000,54,107,"Wood County, WV",2021,36539,34608,1931,5.3
CN5410900000000,54,109,"Wyoming County, WV",2021,7183,6767,416,5.8
CN5500100000000,55,1,"Adams County, WI",2021,8020,7524,496,6.2
CN5500300000000,55,3,"Ashland County, WI",2021,7713,7324,389,5.0
CN5500500000000,55,5,"Barron County, WI",2021,24374,23434,940,3.9
CN5500700000000,55,7,"Bayfield County, WI",2021,7606,7169,437,5.7
CN5500900000000,55,9,"Brown County, WI",2021,142598,137757,4841,3.4
CN5501100000000,55,11,"Buffalo County, WI",2021,6371,6105,266,4.2
CN5501300000000,55,13,"Burnett County, WI",2021,7415,7024,391,5.3
CN5501500000000,55,15,"Calumet County, WI",2021,27758,26984,774,2.8
CN5501700000000,55,17,"Chippewa County, WI",2021,33814,32489,1325,3.9
CN5501900000000,55,19,"Clark County, WI",2021,17911,17339,572,3.2
CN5502100000000,55,21,"Columbia County, WI",2021,31978,30897,1081,3.4
CN5502300000000,55,23,"Crawford County, WI",2021,7518,7186,332,4.4
CN5502500000000,55,25,"Dane County, WI",2021,331664,322279,9385,2.8
CN5502700000000,55,27,"Dodge County, WI",2021,48501,46971,1530,3.2
CN5502900000000,55,29,"Door County, WI",2021,15656,14973,683,4.4
CN5503100000000,55,31,"Douglas County, WI",2021,23110,22100,1010,4.4
CN5503300000000,55,33,"Dunn County, WI",2021,24274,23412,862,3.6
CN5503500000000,55,35,"Eau Claire County, WI",2021,60074,58133,1941,3.2
CN5503700000000,55,37,"Florence County, WI",2021,2244,2137,107,4.8
CN5503900000000,55,39,"Fond du Lac County, WI",2021,57149,55311,1838,3.2
CN5504100000000,55,41,"Forest County, WI",2021,3957,3692,265,6.7
CN5504300000000,55,43,"Grant County, WI",2021,27648,26817,831,3.0
CN5504500000000,55,45,"Green County, WI",2021,20919,20290,629,3.0
CN5504700000000,55,47,"Green Lake County, WI",2021,9386,8980,406,4.3
CN5504900000000,55,49,"Iowa County, WI",2021,13712,13249,463,3.4
CN5505100000000,55,51,"Iron County, WI",2021,2580,2415,165,6.4
CN5505300000000,55,53,"Jackson County, WI",2021,9616,9120,496,5.2
CN5505500000000,55,55,"Jefferson County, WI",2021,46726,45172,1554,3.3
CN5505700000000,55,57,"Juneau County, WI",2021,13532,12951,581,4.3
CN5505900000000,55,59,"Kenosha County, WI",2021,91211,87289,3922,4.3
CN5506100000000,55,61,"Kewaunee County, WI",2021,10882,10572,310,2.8
CN5506300000000,55,63,"La Crosse County, WI",2021,67244,65207,2037,3.0
CN5506500000000,55,65,"Lafayette County, WI",2021,10241,9976,265,2.6
CN5506700000000,55,67,"Langlade County, WI",2021,9521,9091,430,4.5
CN5506900000000,55,69,"Lincoln County, WI",2021,14926,14379,547,3.7
CN5507100000000,55,71,"Manitowoc County, WI",2021,41403,39988,1415,3.4
CN5507300000000,55,73,"Marathon County, WI",2021,74339,72132,2207,3.0
CN5507500000000,55,75,"Marinette County, WI",2021,19634,18777,857,4.4
CN5507700000000,55,77,"Marquette County, WI",2021,7840,7493,347,4.4
CN5507800000000,55,78,"Menominee County, WI",2021,1593,1456,137,8.6
CN5507900000000,55,79,"Milwaukee County, WI",2021,469201,443758,25443,5.4
CN5508100000000,55,81,"Monroe County, WI",2021,23783,23013,770,3.2
CN5508300000000,55,83,"Oconto County, WI",2021,20816,20039,777,3.7
CN5508500000000,55,85,"Oneida County, WI",2021,18205,17422,783,4.3
CN5508700000000,55,87,"Outagamie County, WI",2021,105055,101769,3286,3.1
CN5508900000000,55,89,"Ozaukee County, WI",2021,49395,47882,1513,3.1
CN5509100000000,55,91,"Pepin County, WI",2021,4129,3990,139,3.4
CN5509300000000,55,93,"Pierce County, WI",2021,25048,24184,864,3.4
CN5509500000000,55,95,"Polk County, WI",2021,25025,23985,1040,4.2
CN5509700000000,55,97,"Portage County, WI",2021,38366,37021,1345,3.5
CN5509900000000,55,99,"Price County, WI",2021,6341,6075,266,4.2
CN5510100000000,55,101,"Racine County, WI",2021,98979,94312,4667,4.7
CN5510300000000,55,103,"Richland County, WI",2021,9076,8758,318,3.5
CN5510500000000,55,105,"Rock County, WI",2021,86855,82991,3864,4.4
CN5510700000000,55,107,"Rusk County, WI",2021,6633,6340,293,4.4
CN5510900000000,55,109,"St. Croix County, WI",2021,50927,49212,1715,3.4
CN5511100000000,55,111,"Sauk County, WI",2021,34936,33522,1414,4.0
CN5511300000000,55,113,"Sawyer County, WI",2021,8109,7696,413,5.1
CN5511500000000,55,115,"Shawano County, WI",2021,21183,20394,789,3.7
CN5511700000000,55,117,"Sheboygan County, WI",2021,62287,60350,1937,3.1
CN5511900000000,55,119,"Taylor County, WI",2021,11197,10823,374,3.3
CN5512100000000,55,121,"Trempealeau County, WI",2021,15613,15033,580,3.7
CN5512300000000,55,123,"Vernon County, WI",2021,15531,15029,502,3.2
CN5512500000000,55,125,"Vilas County, WI",2021,10564,10064,500,4.7
CN5512700000000,55,127,"Walworth County, WI",2021,58402,56288,2114,3.6
CN5512900000000,55,129,"Washburn County, WI",2021,7983,7621,362,4.5
CN5513100000000,55,131,"Washington County, WI",2021,77152,74781,2371,3.1
CN5513300000000,55,133,"Waukesha County, WI",2021,225548,218557,6991,3.1
CN5513500000000,55,135,"Waupaca County, WI",2021,26182,25262,920,3.5
CN5513700000000,55,137,"Waushara County, WI",2021,11394,10913,481,4.2
CN5513900000000,55,139,"Winnebago County, WI",2021,93109,90123,2986,3.2
CN5514100000000,55,141,"Wood County, WI",2021,34769,33241,1528,4.4
CN5600100000000,56,1,"Albany County, WY",2021,20767,20086,681,3.3
CN5600300000000,56,3,"Big Horn County, WY",2021,5316,5081,235,4.4
CN5600500000000,56,5,"Campbell County, WY",2021,22000,20842,1158,5.3
CN5600700000000,56,7,"Carbon County, WY",2021,7884,7579,305,3.9
CN5600900000000,56,9,"Converse County, WY",2021,7496,7132,364,4.9
CN5601100000000,56,11,"Crook County, WY",2021,3833,3704,129,3.4
CN5601300000000,56,13,"Fremont County, WY",2021,18927,18039,888,4.7
CN5601500000000,56,15,"Goshen County, WY",2021,6531,6304,227,3.5
CN5601700000000,56,17,"Hot Springs County, WY",2021,2246,2159,87,3.9
CN5601900000000,56,19,"Johnson County, WY",2021,4242,4068,174,4.1
CN5602100000000,56,21,"Laramie County, WY",2021,49373,47397,1976,4.0
CN5602300000000,56,23,"Lincoln County, WY",2021,9514,9154,360,3.8
CN5602500000000,56,25,"Natrona County, WY",2021,39057,36688,2369,6.1
CN5602700000000,56,27,"Niobrara County, WY",2021,1259,1214,45,3.6
CN5602900000000,56,29,"Park County, WY",2021,15562,14926,636,4.1
CN5603100000000,56,31,"Platte County, WY",2021,4508,4327,181,4.0
CN5603300000000,56,33,"Sheridan County, WY",2021,16018,15344,674,4.2
CN5603500000000,56,35,"Sublette County, WY",2021,3990,3766,224,5.6
CN5603700000000,56,37,"Sweetwater County, WY",2021,19449,18360,1089,5.6
CN5603900000000,56,39,"Teton County, WY",2021,15886,15375,511,3.2
CN5604100000000,56,41,"Uinta County, WY",2021,8832,8389,443,5.0
CN5604300000000,56,43,"Washakie County, WY",2021,3978,3819,159,4.0
CN5604500000000,56,45,"Weston County, WY",2021,3741,3622,119,3.2
CN7200100000000,72,1,"Adjuntas Municipio, PR",2021,4475,3967,508,11.4
CN7200300000000,72,3,"Aguada Municipio, PR",2021,12927,11801,1126,8.7
CN7200500000000,72,5,"Aguadilla Municipio, PR",2021,15629,14194,1435,9.2
CN7200700000000,72,7,"Aguas Buenas Municipio, PR",2021,6988,6347,641,9.2
CN7200900000000,72,9,"Aibonito Municipio, PR",2021,6712,6149,563,8.4
CN7201100000000,72,11,"Anasco Municipio, PR",2021,9704,8940,764,7.9
CN7201300000000,72,13,"Arecibo Municipio, PR",2021,25670,23507,2163,8.4
CN7201500000000,72,15,"Arroyo Municipio, PR",2021,4967,4514,453,9.1
CN7201700000000,72,17,"Barceloneta Municipio, PR",2021,6363,5718,645,10.1
CN7201900000000,72,19,"Barranquitas Municipio, PR",2021,7712,7066,646,8.4
CN7202100000000,72,21,"Bayamon Municipio, PR",2021,69864,64650,5214,7.5
CN7202300000000,72,23,"Cabo Rojo Municipio, PR",2021,15042,13772,1270,8.4
CN7202500000000,72,25,"Caguas Municipio, PR",2021,51110,47653,3457,6.8
CN7202700000000,72,27,"Camuy Municipio, PR",2021,10241,9478,763,7.5
CN7202900000000,72,29,"Canovanas Municipio, PR",2021,17540,16282,1258,7.2
CN7203100000000,72,31,"Carolina Municipio, PR",2021,66051,61276,4775,7.2
CN7203300000000,72,33,"Catano Municipio, PR",2021,8412,7720,692,8.2
CN7203500000000,72,35,"Cayey Municipio, PR",2021,17165,16142,1023,6.0
CN7203700000000,72,37,"Ceiba Municipio, PR",2021,3854,3509,345,9.0
CN7203900000000,72,39,"Ciales Municipio, PR",2021,3941,3479,462,11.7
CN7204100000000,72,41,"Cidra Municipio, PR",2021,16380,15454,926,5.7
CN7204300000000,72,43,"Coamo Municipio, PR",2021,10923,9935,988,9.0
CN7204500000000,72,45,"Comerio Municipio, PR",2021,5242,4765,477,9.1
CN7204700000000,72,47,"Corozal Municipio, PR",2021,9558,8584,974,10.2
CN7204900000000,72,49,"Culebra Municipio, PR",2021,953,894,59,6.2
CN7205100000000,72,51,"Dorado Municipio, PR",2021,14425,13556,869,6.0
CN7205300000000,72,53,"Fajardo Municipio, PR",2021,11387,10321,1066,9.4
CN7205400000000,72,54,"Florida Municipio, PR",2021,3512,3150,362,10.3
CN7205500000000,72,55,"Guanica Municipio, PR",2021,4284,3696,588,13.7
CN7205700000000,72,57,"Guayama Municipio, PR",2021,11695,10793,902,7.7
CN7205900000000,72,59,"Guayanilla Municipio, PR",2021,5334,4754,580,10.9
CN7206100000000,72,61,"Guaynabo Municipio, PR",2021,40599,38733,1866,4.6
CN7206300000000,72,63,"Gurabo Municipio, PR",2021,19938,18907,1031,5.2
CN7206500000000,72,65,"Hatillo Municipio, PR",2021,14310,13197,1113,7.8
CN7206700000000,72,67,"Hormigueros Municipio, PR",2021,5988,5462,526,8.8
CN7206900000000,72,69,"Humacao Municipio, PR",2021,18437,16967,1470,8.0
CN7207100000000,72,71,"Isabela Municipio, PR",2021,12774,11742,1032,8.1
CN7207300000000,72,73,"Jayuya Municipio, PR",2021,4565,3990,575,12.6
CN7207500000000,72,75,"Juana Diaz Municipio, PR",2021,16686,15444,1242,7.4
CN7207700000000,72,77,"Juncos Municipio, PR",2021,13318,12218,1100,8.3
CN7207900000000,72,79,"Lajas Municipio, PR",2021,5643,4943,700,12.4
CN7208100000000,72,81,"Lares Municipio, PR",2021,7483,6456,1027,13.7
CN7208300000000,72,83,"Las Marias Municipio, PR",2021,2872,2531,341,11.9
CN7208500000000,72,85,"Las Piedras Municipio, PR",2021,12197,11265,932,7.6
CN7208700000000,72,87,"Loiza Municipio, PR",2021,8974,8187,787,8.8
CN7208900000000,72,89,"Luquillo Municipio, PR",2021,6622,6035,587,8.9
CN7209100000000,72,91,"Manati Municipio, PR",2021,12005,11097,908,7.6
CN7209300000000,72,93,"Maricao Municipio, PR",2021,2074,1824,250,12.1
CN7209500000000,72,95,"Maunabo Municipio, PR",2021,2997,2651,346,11.5
CN7209700000000,72,97,"Mayaguez Municipio, PR",2021,23566,21510,2056,8.7
CN7209900000000,72,99,"Moca Municipio, PR",2021,11323,10258,1065,9.4
CN7210100000000,72,101,"Morovis Municipio, PR",2021,8636,7848,788,9.1
CN7210300000000,72,103,"Naguabo Municipio, PR",2021,8818,8162,656,7.4
CN7210500000000,72,105,"Naranjito Municipio, PR",2021,7691,6884,807,10.5
CN7210700000000,72,107,"Orocovis Municipio, PR",2021,5169,4645,524,10.1
CN7210900000000,72,109,"Patillas Municipio, PR",2021,4507,4013,494,11.0
CN7211100000000,72,111,"Penuelas Municipio, PR",2021,6091,5427,664,10.9
CN7211300000000,72,113,"Ponce Municipio, PR",2021,48561,44233,4328,8.9
CN7211500000000,72,115,"Quebradillas Municipio, PR",2021,6487,5894,593,9.1
CN7211700000000,72,117,"Rincon Municipio, PR",2021,4983,4549,434,8.7
CN7211900000000,72,119,"Rio Grande Municipio, PR",2021,18349,16835,1514,8.3
CN7212100000000,72,121,"Sabana Grande Municipio, PR",2021,6440,5789,651,10.1
CN7212300000000,72,123,"Salinas Municipio, PR",2021,7440,6664,776,10.4
CN7212500000000,72,125,"San German Municipio, PR",2021,10384,9395,989,9.5
CN7212700000000,72,127,"San Juan Municipio, PR",2021,143839,134397,9442,6.6
CN7212900000000,72,129,"San Lorenzo Municipio, PR",2021,12332,11384,948,7.7
CN7213100000000,72,131,"San Sebastian Municipio, PR",2021,10938,9629,1309,12.0
CN7213300000000,72,133,"Santa Isabel Municipio, PR",2021,9292,8433,859,9.2
CN7213500000000,72,135,"Toa Alta Municipio, PR",2021,29869,27968,1901,6.4
